"PROVINCIA,C,50","CANTON,C,50","PARROQUIA,C,100","DISTRITO,C,250","CIRCUITO,C,250","NOMBRE,C,150","ESTADO,C,50","X,N,19,11","Y,N,19,11"
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,EMMANUEL,ACTIVAS ORDINARIAS,-79.73322222220,-0.04086111078
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,ESCUELA DE EDUCACION BASICA FISCAL RUMIÐAHUI,ACTIVAS ORDINARIAS,-79.86072221990,-0.03399999977
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,22 DE AGOSTO,ACTIVAS ORDINARIAS,-79.82708333300,-0.03133333349
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,2 DE AGOSTO,ACTIVAS ORDINARIAS,-79.64536111100,-0.02702777773
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,PATRIA LIBRE,ACTIVAS ORDINARIAS,-79.60613888890,-0.01941666695
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,UNIDAD EDUCATIVA BOCANA DEL BUA,ACTIVAS ORDINARIAS,-79.60613710150,-0.01936379572
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,BUENA FE,ACTIVAS ORDINARIAS,-79.71613888900,-0.01422222250
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,ESCUELA PABLO SERAFIN CEDEÐO,ACTIVAS ORDINARIAS,-79.64837560830,-0.00007235824
MANABI,CHONE,CHIBUNGA,CHONE-FLAVIO ALFARO,CHONE û FLAVIO ALFARO,ESCUELA FISCAL SIMON BOLIVAR,ACTIVAS ORDINARIAS,-79.76664677320,0.01743915237
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ELOY ALFARO DELGADO,ACTIVAS ORDINARIAS,-79.86513889000,-0.00413888855
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA FISCAL WALTER FRANCISCO ANDRADE ORTIZ,ACTIVAS ORDINARIAS,-79.89833333000,-0.00411111132
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,JOSE MARTINES ROBLES,ACTIVAS ORDINARIAS,-79.86950000000,-0.00386111079
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ATILIO ZAMBRANO,ACTIVAS ORDINARIAS,-79.84552778020,-0.00177777756
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,MANUELITA SAENZ,POR DEFINIR ESTADO,-79.73942070890,0.12047180940
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA FISCAL SIMON BOLIVAR,ACTIVAS ORDINARIAS,-79.91372222000,0.01375000037
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ELOY EUGENIO,ACTIVAS ORDINARIAS,-79.85855555960,0.02269444438
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.82697222050,0.03161111119
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,9 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.90277777740,0.03266666663
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA FISCAL JUAN LEON MERA,ACTIVAS ORDINARIAS,-79.70907331450,0.05086909064
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,16 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.87147222250,0.05475000000
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,12 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.81927778030,0.06555555556
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,FISCAL UNION MANABITA,ACTIVAS ORDINARIAS,-79.74627143110,0.06864116395
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,DIEZ DE AGOSTO,ACTIVAS ORDINARIAS,-79.66450119010,0.07593142741
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,6 DE DICIEMBRE,ACTIVAS ORDINARIAS,-79.75608333010,0.08211111115
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA FISCAL SIN NOMBRE,ACTIVAS ORDINARIAS,-79.80586110960,0.08409722216
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.80233332990,0.09949999967
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,BELLAVISTA,ACTIVAS ORDINARIAS,-79.75859393580,0.11897119657
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,24 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.67252778010,0.12469444413
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,SAN ANTONIO,ACTIVAS ORDINARIAS,-79.63291666980,0.12763888901
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,JOSE DOLORES,ACTIVAS ORDINARIAS,-79.79294444010,0.13283333333
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,TENIENTE HUGO ORTIZ,ACTIVAS ORDINARIAS,-79.80172221970,0.14986111133
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,SENEY MARCOS SUBIA,ACTIVAS ORDINARIAS,-79.71058333040,0.15122222221
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,GUILLERMO MARTINEZ PATRON,ACTIVAS ORDINARIAS,-79.76402778030,0.18227777765
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,DR UBERTO PARADA CAMPOS,ACTIVAS ORDINARIAS,-79.74616667010,0.19413888947
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,CRISTOBAL COLON,ACTIVAS ORDINARIAS,-79.77389926900,0.19657993831
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,GABRIELA MISTRAL,ACTIVAS ORDINARIAS,-80.14027777990,-0.04772222226
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,MITAD DEL MUNDO,ACTIVAS ORDINARIAS,-80.11399999980,-0.02502777830
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,NUEVO ECUADOR (SIN NOMBRE),ACTIVAS ORDINARIAS,-80.02208333020,0.00680555568
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ALFREDO DUEÐAS VELASQUEZ,ACTIVAS ORDINARIAS,-80.08713888990,0.01105555627
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,5 DE JUNIO,ACTIVAS ORDINARIAS,-80.00258332980,0.01441666723
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,24 DE MAYO,ACTIVAS ORDINARIAS,-80.03480556030,0.01797222180
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,CARLOS MARIA DE LA CONDAMINE,ACTIVAS ORDINARIAS,-80.06847222040,0.04969444381
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,MARIANITA DEL JESUS,ACTIVAS ORDINARIAS,-80.05463843060,0.05941317941
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,31 DE MARZO,ACTIVAS ORDINARIAS,-80.05802777960,0.06186111128
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,COLEGIO TECNICO PEDERNALES,ACTIVAS ORDINARIAS,-80.05494443980,0.06472222184
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,CENTRO DE EDUCACION INCIAL ARELI LOPEZ PITA,ACTIVAS ORDINARIAS,-80.05491666980,0.07049999977
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ATAHUALPA NO 112,ACTIVAS ORDINARIAS,-80.05447221960,0.07191666728
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA DR JOSE MARIA VELASCO IBARRA,ACTIVAS ORDINARIAS,-80.01780555990,0.04672222232
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,AUTONOMO DE MANABI,ACTIVAS ORDINARIAS,-80.03775000000,0.07108333267
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,UNIDAD EDUCATIVA DEL MILENIO PEDRO AGUSTIN LOPEZ RAMOS,ACTIVAS ORDINARIAS,-80.03922644800,0.07285675064
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ALEJANDRA ALCIVAR SALAVARRIA,ACTIVAS ORDINARIAS,-80.03922222030,0.07286111074
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,FAUSTO MOLINA MOLINA,ACTIVAS ORDINARIAS,-80.05016667000,0.07463888923
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,CARLOS NAVIA MACIAS,ACTIVAS ORDINARIAS,-80.04738889020,0.07566666681
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,FERMIN IBARRA RAMOS,ACTIVAS ORDINARIAS,-80.03391667020,0.07750000031
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,AMAZONAS,ACTIVAS ORDINARIAS,-80.03361111030,0.07777777841
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,AURORA GILER DE ROBLES,ACTIVAS ORDINARIAS,-80.05097221980,0.08047222228
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,Escuela de EducaciOn BAsica CIUDAD DE PEDERNALES,ACTIVAS ORDINARIAS,-80.04888889050,0.08061111094
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA TERESA INTRIAGO DELGADO,ACTIVAS ORDINARIAS,-80.00986111010,0.08627777815
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,HILARION MENDOZA ROBLES,ACTIVAS ORDINARIAS,-80.01716667020,0.11738888870
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA DR JAIME VITERI SILVA,ACTIVAS ORDINARIAS,-79.97261110960,0.05697222224
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,REPUBLICA DEL ECUADOR,ACTIVAS ORDINARIAS,-79.99883332970,0.07355555562
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,JUAN LEON MERA,ACTIVAS ORDINARIAS,-79.95419444020,0.08613888930
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,MANUELA CAÐIZARES,ACTIVAS ORDINARIAS,-79.96686111030,0.10294444413
MANABI,PEDERNALES,PEDERNALES,PEDERNALES-JAMA,PEDERNALES û JAMA,MURACUMBO,ACTIVAS ORDINARIAS,-79.98627778040,0.13258333297
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,ANTONIO JOSE DE SUCRE,ACTIVAS ORDINARIAS,-79.96694444050,0.11711111129
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA FISCAL 10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.91716666990,0.13036111100
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,26 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.94550000040,0.13366666748
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,EUGENIO EFREN ESCOBAR SOLORZANO,ACTIVAS ORDINARIAS,-79.94569443970,0.13422222193
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,MARIA CELESTE,ACTIVAS ORDINARIAS,-79.95244444010,0.13666666675
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,ESCUELA DE EDUCACION BASICA OSWALDO GUAYASAMIN,ACTIVAS ORDINARIAS,-79.94177778020,0.15800000048
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,JUAN MONTALVO,ACTIVAS ORDINARIAS,-79.88825227990,0.16379770427
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,LEOPOLDO SUSSMAN,ACTIVAS ORDINARIAS,-79.92286110970,0.16736111138
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,VICTOR MANUEL PENAHERRERA,ACTIVAS ORDINARIAS,-79.91669444030,0.18147222242
MANABI,PEDERNALES,COJIMIES,PEDERNALES-JAMA,PEDERNALES û JAMA,MARIANITA ORTIZ,ACTIVAS ORDINARIAS,-79.93394443960,0.18811111136
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,ALFREDO CEDEÐO LOOR,ACTIVAS ORDINARIAS,-80.03647221990,-0.05208333289
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,PATRIA UNIDA,ACTIVAS ORDINARIAS,-80.02604542020,-0.02998748261
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,14 DE AGOSTO,ACTIVAS ORDINARIAS,-79.99986110960,-0.06105555560
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,9 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.94027777990,-0.04899999980
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,SIMON BOLIVAR,ACTIVAS ORDINARIAS,-79.97449999990,-0.04697222201
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,VICENTE ROCAFUERTE,ACTIVAS ORDINARIAS,-79.95299999960,-0.04063888894
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,SANTA ROSA,ACTIVAS ORDINARIAS,-79.92777777970,-0.03944444405
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,EUGENIO ESPEJO,ACTIVAS ORDINARIAS,-79.91294444000,-0.02972222180
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,12 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.96827778030,-0.02702777790
MANABI,PEDERNALES,ATAHUALPA,PEDERNALES-JAMA,PEDERNALES û JAMA,MARIA DE LA O INTRIAGO,ACTIVAS ORDINARIAS,-79.94466667040,0.01547222199
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA ROBERT KENNEDY,ACTIVAS ORDINARIAS,-79.30269444460,-0.13466666701
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,CESAR SILVA,ACTIVAS ORDINARIAS,-79.25758333370,-0.13452777745
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA CORONEL JUAN MANUEL LASSO,ACTIVAS ORDINARIAS,-79.28074550450,-0.10700742121
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,VALLE HERMOSO,ACTIVAS ORDINARIAS,-79.27588888850,-0.09052777775
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESC MIXTA PIERRE HITTI,ACTIVAS ORDINARIAS,-79.31745749240,-0.08802483453
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,VICENTE ROCAFUERTE,ACTIVAS ORDINARIAS,-79.28137638000,-0.08500179392
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA  CARLOS BOLIVAR SEVILLA,ACTIVAS ORDINARIAS,-79.17705555590,-0.08183333377
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,HUANCAVILCA,ACTIVAS ORDINARIAS,-79.20686111080,-0.08111111098
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA MARIANO SUAREZ VEINTIMILLA,ACTIVAS ORDINARIAS,-79.22433333380,-0.07983333353
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,DOLORES SUCRE,ACTIVAS ORDINARIAS,-79.25122222250,-0.07200000025
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,JUAN BENIGNO VELA,ACTIVAS ORDINARIAS,-79.22186111100,-0.05444444416
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,JULIO ZALDUMBIDE,ACTIVAS ORDINARIAS,-79.22188888910,-0.05444444408
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,PROF RICARDO ALVAREZ MANTILLA,ACTIVAS ORDINARIAS,-79.18219444450,-0.04877777744
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ALFONSO MOSCOSO,ACTIVAS ORDINARIAS,-79.17883333380,-0.04758333345
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,MIGUEL DE CERVANTES,ACTIVAS ORDINARIAS,-79.13052777780,-0.04550000002
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,NUEVO ROCAFUERTE,ACTIVAS ORDINARIAS,-79.32169444480,-0.04063888897
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA RODRIGO DE TRIANA,ACTIVAS ORDINARIAS,-79.20599999960,-0.03941666647
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,CESAR BORJA LAVAYEN,ACTIVAS ORDINARIAS,-79.26002777790,-0.03813888850
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA LUIS ANTONIO AGUILAR GORDILLO,ACTIVAS ORDINARIAS,-79.20075000030,-0.03797222187
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,MANUEL  DE ASCAZUBI,ACTIVAS ORDINARIAS,-79.13749999970,-0.03197222192
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,L FRANCISCO HUERTA RENDON,ACTIVAS ORDINARIAS,-79.29694444460,-0.01761111071
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,RAFAEL ALBERTO CALVACHI MOLINA,ACTIVAS ORDINARIAS,-79.22200000010,-0.01677777746
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,LUIS VERDESOTO SALGADO,ACTIVAS ORDINARIAS,-79.24041666680,-0.01350000000
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MONTE DE LOS OLIVOS,ACTIVAS ORDINARIAS,-79.26733333320,-0.00586111099
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,GONZALO S CORDOVA,ACTIVAS ORDINARIAS,-79.28348888410,0.01441712771
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,AMAZONAS,ACTIVAS ORDINARIAS,-79.31188888920,-0.20680555517
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,13 DE JUNIO,ACTIVAS ORDINARIAS,-79.35411111070,-0.18941666694
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,PICHINCHA,ACTIVAS ORDINARIAS,-79.31955555560,-0.18897222242
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,REPUBLICA DE NICARAGUA,ACTIVAS ORDINARIAS,-79.34769028770,-0.16822136359
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ARACELY ZAMORA  ZAMBRANO,ACTIVAS ORDINARIAS,-79.43178794210,-0.16618937692
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,SAN JACINTO DEL BUA,ACTIVAS ORDINARIAS,-79.38522222260,-0.14997222183
